ID_PVenta,FolioVenta,IDDeposito,Total,IVA,IEPS
398978,AZT19-191794,3370,394.81,0.0,0.0
408570,AZC37-212983,3370,394.76,0.0,0.0
375119,AZM45-139650,3370,394.41,0.0,0.0
379106,AWW44-104670,3370,27.3,0.0,0.0
474515,AZI42-164280,278,1016.52,0.0,0.0
474230,AZK38-127498,278,12.91,0.0,0.0
485475,AZQ21-166819,256,5250.0,0.0,0.0
480417,AZH13-155163,256,660.79,0.0,0.0
479392,AZO10-118374,256,6.93,0.0,0.0
161830,AZX31-190999,265,3375.28,0.0,0.0
159168,AZQ49-162702,265,492.3,0.0,0.0
159765,AZW23-217112,265,4.89,0.0,0.0
480844,AWW56-105381,1766,4560.0,0.0,0.0
479490,AZK34-127566,1766,1504.71,0.0,0.0
471099,AZC03-213827,1766,5.29,0.0,0.0
388037,AZN26-140820,3389,394.25,0.0,0.0
407194,AZI31-163489,3389,394.02,0.0,0.0
408419,AZF25-157361,3389,393.77,0.0,0.0
385470,AZI49-163196,3389,393.42,0.0,0.0
401463,AZH34-154490,3389,392.2,0.0,0.0
403388,AZD35-164297,3389,391.27,0.0,0.0
406155,AZD28-164331,3389,391.27,0.0,0.0
400977,AZL21-209987,3389,390.45,0.0,0.0
396573,AZW28-220725,3389,146.79,0.0,0.0
357499,AZJ02-158407,259,1513.92,0.0,0.0
351528,AZK57-126249,259,1494.15,0.0,0.0
363193,AZV40-123093,259,1393.87,0.0,0.0
346457,AZI51-162728,259,1.05,0.0,0.0
484256,AZQ09-166808,253,3745.0,0.0,0.0
484734,AZC18-214014,253,2357.28,0.0,0.0
470986,AZD32-165144,253,54.4,0.0,0.0
482683,AZJ38-159906,274,2084.81,0.0,0.0
472556,AZR12-140003,274,60.35,0.0,0.0
442951,AZI32-163904,276,599.9,0.0,0.0
443339,AZD50-164798,276,599.9,0.0,0.0
430279,AZQ37-166086,276,399.9,0.0,0.0
437241,AZN22-141311,276,2.05,0.0,0.0
279870,AZX05-192434,3384,815.43,0.0,0.0
282012,AWI17720231687908305-158986,3384,814.8,0.0,0.0
282185,AZF25-155981,3384,806.2,0.0,0.0
285711,AZQ31-164325,3384,806.19,0.0,0.0
288770,AWW43-127385,3384,779.22,0.0,0.0
280581,AZC34-210992,3384,779.0,0.0,0.0
272695,AZT59-190076,3384,777.1,0.0,0.0
279214,AZW06-218961,3384,562.12,0.0,0.0
278511,AWW58-127246,3384,1.05,0.0,0.0
469335,AWI57-161124,261,3375.28,0.0,0.0
475246,AZL28-211190,261,918.77,0.0,0.0
468625,AZA42-111403,261,3.25,0.0,0.0
484482,AZY14-224910,280,806.92,0.0,0.0
475895,AWI33-161194,280,1.75,0.0,0.0
475473,AVC43-88882,290,259.86,0.0,0.0
469663,AZM13-140696,290,1.1,0.0,0.0
443994,AVC14-88620,272,599.9,0.0,0.0
444573,AVC37-88625,272,599.9,0.0,0.0
446409,AZY32-224250,272,599.9,0.0,0.0
434760,AZI11-163790,272,504.03,0.0,0.0
430301,AVA42-91653,272,6.24,0.0,0.0
299798,AZL20-208466,285,428.45,0.0,0.0
291250,AZV56-122427,285,53.84,0.0,0.0
475307,AWX07-171375,281,758.86,0.0,0.0
469402,AVC48-110249,281,1.25,0.0,0.0
222460,AZM24-138105,258,855.0,0.0,0.0
235772,AZL25-207470,258,849.15,0.0,0.0
219353,AZR51-137493,258,848.3,0.0,0.0
243897,AVA42-89930,258,841.5,0.0,0.0
242653,AZZ46-111172,258,838.3,0.0,0.0
248086,AZC18-210594,258,650.73,0.0,0.0
236045,AWX13-167966,258,7.92,0.0,0.0
483351,AZH07-155195,284,610.61,0.0,0.0
469324,AZD49-165128,284,3.36,0.0,0.0
301253,AVA23-63586,268,425.0,0.0,0.0
303392,AZP06-102339,268,425.0,0.0,0.0
304976,AWW14-104094,268,425.0,0.0,0.0
304268,AZC58-211372,268,420.0,0.0,0.0
307102,AZD50-163231,268,420.0,0.0,0.0
302057,AZL09-208500,268,419.9,0.0,0.0
294268,AZL48-208375,268,69.69,0.0,0.0
473208,AZJ51-159810,249,3375.28,0.0,0.0
476400,AZM57-140759,249,3375.28,0.0,0.0
485472,AZQ21-166819,249,3375.28,0.0,0.0
471083,AZQ14-166623,249,1093.5,0.0,0.0
472200,AZS44-152307,249,8.64,0.0,0.0
475966,AZL04-211205,1904,3145.8,0.0,0.0
476789,AZH36-155132,1904,2340.92,0.0,0.0
481619,AZL29-211286,1904,2340.92,0.0,0.0
481620,AZL29-211286,1904,2340.92,0.0,0.0
470385,AZL23-211106,1904,2181.3,0.0,0.0
469785,AZQ08-166600,1904,307.72,0.0,0.0
469681,AZX49-194724,1904,2.43,0.0,0.0
305386,AZY39-222157,2017,321.18,0.0,0.0
302451,AZW02-219291,2017,3.81,0.0,0.0
550004,AWI23-162071,320,3375.28,0.0,0.0
559595,AZQ08-167825,320,3360.0,0.0,0.0
535423,AZO33-118805,320,3158.4,0.0,0.0
563120,AZQ21-167854,320,2030.0,0.0,0.0
563007,AZY58-226016,320,15.76,0.0,0.0
485961,AWW081018-105406,370,3375.28,0.0,0.0
499659,AZP35-103787,370,765.02,0.0,0.0
488421,AZL34-211400,370,1.68,0.0,0.0
444091,AWX36-170951,3407,599.45,0.0,0.0
443471,AZQ01-166285,3407,598.27,0.0,0.0
441616,AZH52-154841,3407,593.85,0.0,0.0
436687,AZH33-154806,3407,585.2,0.0,0.0
430494,AZE38-146668,3407,579.81,0.0,0.0
448504,AVA49-64521,3407,575.35,0.0,0.0
439489,AZT11-192380,3407,571.65,0.0,0.0
444969,AZC54-213478,3407,570.0,0.0,0.0
440015,AZQ59-166237,3407,557.08,0.0,0.0
445815,AZN09-141389,3407,555.75,0.0,0.0
445418,AZY52-224235,3407,555.3,0.0,0.0
435424,AZQ58-166165,3407,546.75,0.0,0.0
432047,AZH28-154763,3407,546.0,0.0,0.0
445008,AZL15-210679,3407,541.8,0.0,0.0
441553,AZZ00-112688,3407,541.12,0.0,0.0
432333,AZH20-154771,3407,540.22,0.0,0.0
441466,AZC32-213418,3407,538.82,0.0,0.0
446875,AWW34-128995,3407,538.2,0.0,0.0
445187,AVA38-64492,3407,534.88,0.0,0.0
445163,AZY58-224230,3407,534.24,0.0,0.0
447952,AZH05-154884,3407,533.14,0.0,0.0
435552,AZK18-127129,3407,532.8,0.0,0.0
441678,AWX43-170917,3407,499.39,0.0,0.0
440631,AZY13-224147,3407,498.98,0.0,0.0
432048,AZH28-154763,3407,494.84,0.0,0.0
445105,AZM45-140431,3407,489.25,0.0,0.0
440751,AVC57-88579,3407,484.95,0.0,0.0
447922,AZC29-213505,3407,480.18,0.0,0.0
431767,AVC54-88515,3407,478.8,0.0,0.0
438272,AZI00-163845,3407,470.64,0.0,0.0
438816,AVC06-109819,3407,109.82,0.0,0.0
490757,AZO20-118482,1946,7808.8,0.0,0.0
486315,AWW33-105409,1946,1952.2,0.0,0.0
485737,AZD00-165323,1946,4.0,0.0,0.0
536701,AWI26-161932,1861,2362.4,0.0,0.0
549132,AZL21-212276,1861,2187.9,0.0,0.0
535336,AZY38-225629,1861,2110.5,0.0,0.0
534549,AZL074427-212024,1861,2109.45,0.0,0.0
534089,AZK17-128159,1861,2107.35,0.0,0.0
536652,AZC063100-214768,1861,2097.9,0.0,0.0
561606,AZI40-165320,1861,1952.2,0.0,0.0
554947,AZU41-178431,1861,1949.62,0.0,0.0
546138,AZC44-214998,1861,779.95,0.0,0.0
538950,AVA21-92589,1861,13.72,0.0,0.0
552435,AZD12-166040,1884,1917.12,0.0,0.0
548947,AWW52-105945,1884,1779.27,0.0,0.0
536512,AZA59-111972,1884,1696.8,0.0,0.0
553670,AZG47-162327,1884,1670.05,0.0,0.0
550765,AZA04-112082,1884,1601.52,0.0,0.0
561702,AVA58-92797,1884,1578.52,0.0,0.0
540941,AZK02-128203,1884,1565.02,0.0,0.0
555189,AZQ43-167784,1884,1475.76,0.0,0.0
546828,AZG16-162243,1884,1156.37,0.0,0.0
559755,AZC13-215259,1884,67.57,0.0,0.0
510974,AZU22-177973,1995,3512.64,0.0,0.0
519796,AWW43-105688,1995,3131.2,0.0,0.0
509121,AVC13-110797,1995,47.17,0.0,0.0
431824,AZK58-127082,3416,469.34,0.0,0.0
435037,AVZ35-86456,3416,466.37,0.0,0.0
439888,AVC53-88572,3416,464.28,0.0,0.0
447180,AVA18420231688523641-64506,3416,464.28,0.0,0.0
441901,AZG24-160888,3416,463.88,0.0,0.0
432220,AZA57-111021,3416,462.98,0.0,0.0
434870,AZC54-213333,3416,452.7,0.0,0.0
441767,AZS09-152005,3416,452.19,0.0,0.0
434871,AZC54-213333,3416,451.35,0.0,0.0
434872,AZC54-213333,3416,450.0,0.0,0.0
441205,AWX22-170910,3416,445.0,0.0,0.0
435052,AZN42-141281,3416,442.71,0.0,0.0
430988,AZK58-127077,3416,439.08,0.0,0.0
431699,AZB00-137968,3416,439.08,0.0,0.0
432227,AZA57-111021,3416,439.08,0.0,0.0
433377,AZO45-117954,3416,439.08,0.0,0.0
447692,AZK26-127263,3416,439.08,0.0,0.0
443986,AWW48-128954,3416,433.8,0.0,0.0
434106,AWW30-105037,3416,432.29,0.0,0.0
440815,AZV42-123886,3416,430.35,0.0,0.0
435040,AVZ35-86456,3416,427.87,0.0,0.0
430699,AWW49-105008,3416,426.7,0.0,0.0
433604,AZK22-127109,3416,426.12,0.0,0.0
433154,AZM57-140277,3416,425.0,0.0,0.0
443923,AVA34-64485,3416,425.0,0.0,0.0
444750,AVC54-88628,3416,425.0,0.0,0.0
437084,AZD53-164720,3416,123.6,0.0,0.0
462141,AWW01-129164,1810,690.05,0.0,0.0
456008,AZK35-127321,1810,688.46,0.0,0.0
462748,AZI21-164135,1810,682.65,0.0,0.0
457481,AZC36-213630,1810,673.96,0.0,0.0
464390,AZL57-211003,1810,671.77,0.0,0.0
451753,AZL45-210812,1810,670.0,0.0,0.0
453388,AZN48-141470,1810,665.1,0.0,0.0
462570,AVC03-110152,1810,662.4,0.0,0.0
449722,AVZ43-86579,1810,658.12,0.0,0.0
463435,AWX09-171209,1810,657.4,0.0,0.0
450677,AZN02-141435,1810,630.22,0.0,0.0
463451,AZI48-164139,1810,627.6,0.0,0.0
458470,AVA24-91922,1810,626.47,0.0,0.0
455634,AZQ41-166408,1810,625.72,0.0,0.0
466226,AZW25-221680,1810,618.3,0.0,0.0
460814,AZG50-161160,1810,617.12,0.0,0.0
464161,AZG34-161204,1810,616.95,0.0,0.0
462138,AZR52-139893,1810,613.68,0.0,0.0
456188,AZS56-152147,1810,605.4,0.0,0.0
464569,AZP51-103532,1810,604.5,0.0,0.0
467681,AZO49-118234,1810,603.9,0.0,0.0
449455,AZG23-160977,1810,601.2,0.0,0.0
455408,AVA42-91895,1810,599.9,0.0,0.0
457837,AZI46-164076,1810,599.9,0.0,0.0
458802,AZC151732-213641,1810,599.9,0.0,0.0
459874,AZB43-138217,1810,599.9,0.0,0.0
462669,AZI16-164133,1810,599.9,0.0,0.0
464440,AZL45-211004,1810,599.9,0.0,0.0
465020,AZM48-140639,1810,599.9,0.0,0.0
465353,AZD42-165076,1810,599.9,0.0,0.0
466319,AZL06-211035,1810,599.9,0.0,0.0
459217,AZQ38-166453,1810,597.36,0.0,0.0
459549,AZM52-140583,1810,592.02,0.0,0.0
458996,AVC11-88733,1810,583.3,0.0,0.0
455342,AVA47-64564,1810,578.93,0.0,0.0
450168,AZK19-127283,1810,577.12,0.0,0.0
459866,AWW03-129143,1810,576.52,0.0,0.0
463452,AZI48-164139,1810,574.42,0.0,0.0
451330,AZL58-210801,1810,571.72,0.0,0.0
463710,AZL14-210993,1810,570.0,0.0,0.0
465255,AZL32-211014,1810,570.0,0.0,0.0
454708,AZN41-141481,1810,560.17,0.0,0.0
461481,AZM56-140603,1810,552.22,0.0,0.0
455895,AZI22-164047,1810,39.15,0.0,0.0
486538,AWW11-105415,1831,13680.0,0.0,0.0
496742,AZQ39-167013,1831,6750.56,0.0,0.0
487239,AZO21-118443,1831,1207.44,0.0,0.0
485705,AZA24-111567,1831,12.0,0.0,0.0
512407,AZO02-118654,317,11713.2,0.0,0.0
521685,AZH05-155600,317,934.96,0.0,0.0
507608,AZL49-211712,317,4.68,0.0,0.0
163008,AZJ51-155852,1918,3375.28,0.0,0.0
167208,AWI34-157754,1918,3375.28,0.0,0.0
174805,AZQ01-162913,1918,3375.28,0.0,0.0
163010,AZJ51-155852,1918,1275.12,0.0,0.0
167890,AZM12-137555,1918,66.04,0.0,0.0
485960,AWW081018-105406,1969,6460.0,0.0,0.0
491844,AZJ14-160058,1969,1879.9,0.0,0.0
493413,AZY37-225044,1969,45.1,0.0,0.0
552928,AWW23-105966,311,1470.04,0.0,0.0
551611,AZL21-212321,311,1439.62,0.0,0.0
552018,AZQ56-167743,311,1349.7,0.0,0.0
556421,AVZ53-87357,311,1340.96,0.0,0.0
563714,AZQ51-167857,311,1332.14,0.0,0.0
538361,AZH46-155904,311,1323.3,0.0,0.0
563820,AVC12-89889,311,1315.11,0.0,0.0
536042,AZK42-128170,311,1306.18,0.0,0.0
555540,AZK17-128385,311,1300.55,0.0,0.0
556612,AZL17-212384,311,1275.85,0.0,0.0
555599,AZL07-212371,311,916.63,0.0,0.0
549344,AZW36-222923,311,1.05,0.0,0.0
506136,AZB50-138668,3434,3375.28,0.0,0.0
509446,AZJ05-160285,3434,2476.5,0.0,0.0
509524,AZL48-211738,3434,18.16,0.0,0.0
278946,AVC46-107704,363,769.54,0.0,0.0
282011,AWI17720231687908305-158986,363,763.86,0.0,0.0
274475,AZK09-125474,363,743.56,0.0,0.0
279846,AZW42-218974,363,727.65,0.0,0.0
281005,AWI44-158967,363,726.74,0.0,0.0
282558,AZY29-221748,363,711.49,0.0,0.0
275511,AVC59-86914,363,708.75,0.0,0.0
274873,AZC41-210918,363,17.7,0.0,0.0
506263,AZG13-161808,389,1952.2,0.0,0.0
505820,AZW25-222275,389,2.68,0.0,0.0
506143,AZH55-155438,1807,11232.8,0.0,0.0
507014,AZG50-161813,1807,7903.44,0.0,0.0
506305,AZJ083937-160217,1807,3375.28,0.0,0.0
507855,AWI11-161589,1807,3375.28,0.0,0.0
516608,AZJ55-160401,1807,984.36,0.0,0.0
513827,AZM14-141133,1807,3.84,0.0,0.0
476994,AZW08-221845,3425,2170.35,0.0,0.0
469529,AZQ24-166594,3425,2048.51,0.0,0.0
469069,AZW17-221734,3425,2016.0,0.0,0.0
476993,AZW08-221845,3425,2003.4,0.0,0.0
469528,AZQ24-166594,3425,1041.46,0.0,0.0
470424,AZY04-224656,3425,13.02,0.0,0.0
507916,AWX34-171838,1905,3375.28,0.0,0.0
508306,AZQ37-167150,1905,3375.28,0.0,0.0
509413,AZW43-222319,1905,3375.28,0.0,0.0
521829,AZI58-164823,1905,2405.38,0.0,0.0
513702,AWW27-129670,1905,3.78,0.0,0.0
534186,AZH40-155779,1972,1270.5,0.0,0.0
556928,AZL19-212389,1972,1253.0,0.0,0.0
549567,AZA41-112074,1972,1244.8,0.0,0.0
550855,AZC32-215101,1972,1240.2,0.0,0.0
542736,AZA50-112030,1972,1229.8,0.0,0.0
546533,AZV14-124896,1972,1155.6,0.0,0.0
545107,AZD51-165966,1972,855.0,0.0,0.0
537032,AZP40-104082,1972,2.1,0.0,0.0
473207,AZJ51-159810,1937,1952.2,0.0,0.0
474514,AZI42-164280,1937,1952.2,0.0,0.0
474690,AZO12-118329,1937,1952.2,0.0,0.0
480106,AZO18-118376,1937,1952.2,0.0,0.0
484987,AZQ01-166815,1937,1952.2,0.0,0.0
469429,AZI57-164211,1937,600.0,0.0,0.0
468318,AZW35-221720,1937,4.0,0.0,0.0
556321,AZA44-112107,1924,1113.97,0.0,0.0
544136,AZP55-104150,1924,1108.8,0.0,0.0
541753,AZH29-155971,1924,1090.6,0.0,0.0
536700,AWI26-161932,1924,1077.35,0.0,0.0
560513,AZC51-215276,1924,1064.63,0.0,0.0
536370,AWW19-105810,1924,1058.4,0.0,0.0
537536,AWW56-105823,1924,1058.4,0.0,0.0
545748,AZL23-212211,1924,1057.35,0.0,0.0
536226,AZY33-225649,1924,1056.3,0.0,0.0
560924,AZL23-212450,1924,1055.6,0.0,0.0
541025,AZQ47-167561,1924,171.6,0.0,0.0
485471,AZQ21-166819,315,1952.2,0.0,0.0
484986,AZQ01-166815,315,1950.0,0.0,0.0
477989,AZU38-177512,315,1949.62,0.0,0.0
480846,AWW56-105381,315,1860.0,0.0,0.0
469068,AZW17-221734,315,1858.5,0.0,0.0
480845,AWW56-105381,315,1824.0,0.0,0.0
473209,AZJ51-159810,315,1808.8,0.0,0.0
476634,AZZ18-112921,315,9.68,0.0,0.0
486312,AWW33-105409,3430,6080.0,0.0,0.0
487177,AZS26-152447,3430,174.3,0.0,0.0
328504,AZX03-193082,3417,1864.36,0.0,0.0
337453,AZC33-211803,3417,1863.52,0.0,0.0
326012,AZF27-156482,3417,1850.2,0.0,0.0
338834,AZK41-126113,3417,1847.17,0.0,0.0
340895,AZY57-222737,3417,1837.69,0.0,0.0
329580,AZW40-219713,3417,1520.76,0.0,0.0
333188,AWW15-127884,3417,19.57,0.0,0.0
535039,AZL26-212035,368,1051.05,0.0,0.0
544361,AZL35-212188,368,1051.05,0.0,0.0
534819,AZA46-111951,368,1050.0,0.0,0.0
556670,AZH22-156114,368,1038.78,0.0,0.0
535773,AZY15-225643,368,14.08,0.0,0.0
511902,AZC48-214387,378,3065.84,0.0,0.0
523831,AWX53-172053,378,125.92,0.0,0.0
510692,AZE15-147359,1805,3375.28,0.0,0.0
511815,AWI17-161635,1805,3375.28,0.0,0.0
511936,AZN00-142091,1805,3375.28,0.0,0.0
513972,AZD07-165659,1805,3375.28,0.0,0.0
519397,AZF39-158460,1805,3375.28,0.0,0.0
519398,AZF39-158460,1805,3375.28,0.0,0.0
510215,AZL34-211745,1805,2956.55,0.0,0.0
529269,AZY05-225545,1805,2736.85,0.0,0.0
510766,AZW16-222336,1805,1754.84,0.0,0.0
521396,AZH26-155596,1805,3.08,0.0,0.0
486364,AWW48-105411,3420,5950.0,0.0,0.0
486313,AWW33-105409,3420,3375.28,0.0,0.0
502960,AZP18-103808,3420,692.0,0.0,0.0
495456,AVC17-89078,3420,8.45,0.0,0.0
197656,AZG51-157962,1887,11700.0,0.0,0.0
209218,AZM53-137986,1887,1665.6,0.0,0.0
202520,AWW08-126482,1887,1.4,0.0,0.0
485473,AZQ21-166819,1936,1808.48,0.0,0.0
472414,AVZ39-86788,1936,1794.62,0.0,0.0
471518,AZL31-211123,1936,1731.4,0.0,0.0
475247,AZL28-211190,1936,1716.67,0.0,0.0
468938,AZL15-211085,1936,1699.5,0.0,0.0
470682,AWW20-105293,1936,1694.81,0.0,0.0
478297,AZJ10-159855,1936,59.52,0.0,0.0
537841,AWW11-105826,348,1029.07,0.0,0.0
551186,AZZ37-113495,348,1028.97,0.0,0.0
555541,AZK17-128385,348,1025.25,0.0,0.0
535439,AZC36-214787,348,1005.29,0.0,0.0
563119,AZQ21-167854,348,993.15,0.0,0.0
559506,AZC58-215249,348,985.8,0.0,0.0
556423,AVZ53-87357,348,655.87,0.0,0.0
551370,AZR29-140808,348,11.38,0.0,0.0
525247,AZQ43-167370,1898,2556.51,0.0,0.0
519795,AWW43-105688,1898,2442.0,0.0,0.0
519794,AWW43-105688,1898,2382.0,0.0,0.0
512211,AZP09-103880,1898,2340.92,0.0,0.0
521832,AZI58-164823,1898,2340.92,0.0,0.0
509672,AZJ59-160290,1898,872.9,0.0,0.0
508969,AZD17-165616,1898,2.75,0.0,0.0
497082,AZQ09-167016,326,5046.4,0.0,0.0
489430,AZO01-118470,326,4611.6,0.0,0.0
494206,AZG37-161639,326,462.38,0.0,0.0
486919,AVC46-110493,326,3.96,0.0,0.0
367053,AZS27-151294,372,1489.6,0.0,0.0
346881,AZQ55-165061,372,1483.65,0.0,0.0
360984,AZX17-193469,372,731.67,0.0,0.0
346475,AZF04-156700,372,5.46,0.0,0.0
558700,AZO10-119034,1970,973.52,0.0,0.0
558055,AZF32-158896,1970,971.25,0.0,0.0
554484,AZN53-142579,1970,966.68,0.0,0.0
540192,AZL16-212126,1970,944.82,0.0,0.0
563669,AZC56-215313,1970,943.69,0.0,0.0
559708,AWW03-130091,1970,943.5,0.0,0.0
563224,AWI28-162257,1970,924.69,0.0,0.0
564631,AZQ50-167863,1970,922.2,0.0,0.0
548911,AZG58-162265,1970,687.75,0.0,0.0
537508,AZW49-222661,1970,6.9,0.0,0.0
138254,AWI27-157458,419,256.45,0.0,0.0
129573,AZZ06-110157,419,1.31,0.0,0.0
524556,AZL07-211915,323,2340.92,0.0,0.0
524557,AZL07-211915,323,2340.92,0.0,0.0
524558,AZL07-211915,323,2340.92,0.0,0.0
524559,AZL07-211915,323,2340.92,0.0,0.0
517269,AVA07-64896,323,1499.4,0.0,0.0
508740,AZX10-195264,323,5.31,0.0,0.0
138516,AZG33-157160,345,3802.08,0.0,0.0
133473,AWW45-102827,345,2714.4,0.0,0.0
129386,AZR14-136552,345,876.77,0.0,0.0
125633,AZT29-187974,345,14.25,0.0,0.0
552283,AZG28-162305,1963,922.17,0.0,0.0
551613,AZL21-212321,1963,919.88,0.0,0.0
559309,AVC02-111393,1963,915.6,0.0,0.0
561282,AZG14-162376,1963,915.6,0.0,0.0
533850,AWI070744-161916,1963,891.0,0.0,0.0
535739,AZF35-158634,1963,876.38,0.0,0.0
560705,AZL51-212445,1963,855.0,0.0,0.0
553325,AZP20-104246,1963,843.31,0.0,0.0
550281,AVZ02-87323,1963,840.0,0.0,0.0
558308,AZO13-119030,1963,686.88,0.0,0.0
551906,AZR53-140812,1963,1.68,0.0,0.0
390112,AZZ14-112308,417,390.35,0.0,0.0
386706,AZD56-164098,417,21.16,0.0,0.0
551610,AZL21-212321,3397,811.38,0.0,0.0
564198,AZI38-165361,3397,809.51,0.0,0.0
556000,AVC18-111350,3397,805.98,0.0,0.0
557370,AZC46-215227,3397,804.54,0.0,0.0
557778,AZW02-223038,3397,802.64,0.0,0.0
552351,AVC40-89776,3397,776.1,0.0,0.0
537315,AZS08-152884,3397,774.23,0.0,0.0
560244,AZR09-140899,3397,768.4,0.0,0.0
535349,AZG38-162092,3397,767.4,0.0,0.0
556905,AVC18920231688938579-89825,3397,758.5,0.0,0.0
552447,AZQ42-167748,3397,756.2,0.0,0.0
560042,AZM38-141614,3397,748.32,0.0,0.0
545188,AWW25-105899,3397,745.92,0.0,0.0
557352,AZI11-165263,3397,741.95,0.0,0.0
560892,AZE58-147914,3397,741.76,0.0,0.0
536653,AZC063100-214768,3397,737.18,0.0,0.0
555375,AZC44-215190,3397,733.78,0.0,0.0
548808,AZQ32-167692,3397,730.8,0.0,0.0
536808,AZK01-128175,3397,713.07,0.0,0.0
561059,AZL38-212451,3397,703.88,0.0,0.0
560434,AWW34-106000,3397,701.47,0.0,0.0
552910,AZC17-215139,3397,700.5,0.0,0.0
543886,AZH14-156012,3397,699.19,0.0,0.0
556897,AZQ21-167800,3397,696.42,0.0,0.0
544938,AWW40-129943,3397,683.7,0.0,0.0
536654,AZC063100-214768,3397,682.5,0.0,0.0
561726,AZF03-158940,3397,680.2,0.0,0.0
535713,AZA40-111964,3397,676.84,0.0,0.0
553459,AZI20-165206,3397,676.84,0.0,0.0
548809,AZQ32-167692,3397,672.97,0.0,0.0
555959,AZQ43-167793,3397,670.0,0.0,0.0
558332,AZU17-178465,3397,653.9,0.0,0.0
558333,AZU17-178465,3397,653.17,0.0,0.0
561188,AVZ15-87380,3397,652.69,0.0,0.0
534536,AZR15-140603,3397,647.4,0.0,0.0
566221,AZQ50-167871,3397,647.27,0.0,0.0
563925,AWI16-162267,3397,647.13,0.0,0.0
552098,AZC09-215126,3397,646.75,0.0,0.0
555351,AZR38-140857,3397,645.75,0.0,0.0
555572,AZG29-162340,3397,643.95,0.0,0.0
552096,AVC18-89770,3397,643.89,0.0,0.0
541292,AVC01-89610,3397,636.6,0.0,0.0
556664,AZL28-212386,3397,628.9,0.0,0.0
539608,AZG34-162151,3397,621.6,0.0,0.0
562736,AZI13-165337,3397,619.88,0.0,0.0
555916,AZS10-153090,3397,617.5,0.0,0.0
536525,AZT34-193624,3397,150.89,0.0,0.0
501891,AZG57-161761,333,4390.8,0.0,0.0
486314,AWW33-105409,333,3375.28,0.0,0.0
501955,AZW53-222211,333,1583.4,0.0,0.0
494366,AZU07-177788,333,4.06,0.0,0.0
269061,AZL53-207920,1944,1952.2,0.0,0.0
250545,AWW080710-103736,1944,1788.16,0.0,0.0
250894,AVC065928-86663,1944,1684.02,0.0,0.0
251507,AZL18-207679,1944,1662.1,0.0,0.0
260039,AZQ01-164036,1944,1511.4,0.0,0.0
258007,AZJ14-157022,1944,1221.65,0.0,0.0
258725,AZU10-174668,1944,9.47,0.0,0.0
512705,AZA58-111848,1883,2196.9,0.0,0.0
524265,AZV35-124705,1883,2177.87,0.0,0.0
522374,AZK24-128018,1883,2162.96,0.0,0.0
521667,AZG59-161995,1883,2126.08,0.0,0.0
516598,AZC38-214471,1883,2101.85,0.0,0.0
522113,AZY28-225450,1883,2087.88,0.0,0.0
519056,AZQ29-167309,1883,1790.35,0.0,0.0
511006,AZM51-141098,1883,19.11,0.0,0.0
489671,AZW15-222066,1828,3375.28,0.0,0.0
491321,AZN57-141876,1828,3375.28,0.0,0.0
492911,AZH34-155304,1828,3375.28,0.0,0.0
494834,AZW14-222129,1828,3375.28,0.0,0.0
495138,AZJ35-160111,1828,3375.28,0.0,0.0
495139,AZJ35-160111,1828,3375.28,0.0,0.0
487238,AZJ33-159953,1828,1868.8,0.0,0.0
487011,AZM57-140895,1828,29.52,0.0,0.0
136131,AZW37-216679,373,2621.85,0.0,0.0
131606,AVC58-105707,373,876.48,0.0,0.0
128881,AZD48-161091,373,17.2,0.0,0.0
495618,AZA19-111714,298,3375.28,0.0,0.0
496486,AZT58-193165,298,3375.28,0.0,0.0
501239,AZJ08-160180,298,3375.28,0.0,0.0
502804,AZK43-127798,298,3375.28,0.0,0.0
503072,AZJ42-160202,298,3375.28,0.0,0.0
497235,AZT58-193176,298,3172.05,0.0,0.0
500587,AZG44-161744,298,1756.32,0.0,0.0
487390,AZD01-165348,298,4.32,0.0,0.0
505277,AZL06-211674,1961,3125.1,0.0,0.0
505278,AZL06-211674,1961,3070.1,0.0,0.0
500098,AZG52-161739,1961,2700.0,0.0,0.0
490464,AWX02-171571,1961,57.8,0.0,0.0
556141,AZH31-156109,1838,614.65,0.0,0.0
556270,AZY13-225926,1838,614.2,0.0,0.0
566709,AZT19-194014,1838,609.93,0.0,0.0
561431,AZO11-119052,1838,609.9,0.0,0.0
565151,AWI28-162287,1838,608.94,0.0,0.0
541806,AZC27-214912,1838,607.05,0.0,0.0
535003,AWX58-172270,1838,606.37,0.0,0.0
558820,AZY47-225963,1838,605.15,0.0,0.0
552582,AZC15-215128,1838,600.52,0.0,0.0
546549,AZL46-212232,1838,600.0,0.0,0.0
537682,AWX19-172296,1838,599.9,0.0,0.0
539238,AZQ48-167531,1838,599.9,0.0,0.0
546506,AZC21-215003,1838,599.9,0.0,0.0
547889,AZI33-165141,1838,599.9,0.0,0.0
547977,AZC48-215033,1838,599.9,0.0,0.0
547978,AZC48-215033,1838,599.9,0.0,0.0
549269,AVZ13-87320,1838,599.9,0.0,0.0
552046,AZC55-215125,1838,599.9,0.0,0.0
552254,AZI42-165188,1838,599.9,0.0,0.0
553652,AZL03-212346,1838,599.9,0.0,0.0
554107,AZH38-156090,1838,599.9,0.0,0.0
554417,AZH36-156091,1838,599.9,0.0,0.0
555221,AZM48-141576,1838,599.9,0.0,0.0
556689,AZP21-104279,1838,599.9,0.0,0.0
556923,AZI22-165259,1838,599.9,0.0,0.0
